,VISITOR_ID,purchase_count,mean_price,min_price,max_price,median_weekday,median_hour,median_repeat_purchase_duration
1464,a5c72ea767e2f1fff7335781ce6d2d8ebc23d928acb6d44a7b8df7d3b2f950f9,0,0.0,0.0,0.0,0.0,0.0,0.0
1465,e05499f1afe5bb2f9fbfcde4f2e70ce5322e62bab1e70ff48526b77ae91afbf3,1,27.35,27.35,27.35,3.0,16.0,0.0
1466,e6c44a86f5f0101de9354d9bf9ae0aaac19befd94408e3377886133a9b530368,0,0.0,0.0,0.0,0.0,0.0,0.0
1467,5472a22a7d9b4601390118a408415a339641a36d51987e1cadb0264eae668b0c,0,0.0,0.0,0.0,0.0,0.0,0.0
1468,946ee4b3cdedc8653931bf6b8842a2e8e633b7f4d78a5e2b25ebc66ae4153f56,0,0.0,0.0,0.0,0.0,0.0,0.0
1469,da6bb9cef3608678f990763cdd6a29111eae11d922b30d13952799ab2a619ca9,0,0.0,0.0,0.0,0.0,0.0,0.0
1470,db172766b4cb300ea30826080319c2e9fab57f075f6efad948f3706b6a3032ab,0,0.0,0.0,0.0,0.0,0.0,0.0
1471,38e28e623187b5cbb81acef8b289847fd7fdc59ec434176c09622e3c9e98f143,0,0.0,0.0,0.0,0.0,0.0,0.0
1472,895e89250366b0f325772a387216d8e477813331f8f695179766725b2bd3ccee,0,0.0,0.0,0.0,0.0,0.0,0.0
1473,e474baa248067460f61323a65e6f4826f69473a2dd44ba135cf53e56b56310e8,0,0.0,0.0,0.0,0.0,0.0,0.0
1474,9e9e43798c276fa315861c46524d43da2df0edb9dd6788f430dbce6d73c28997,0,0.0,0.0,0.0,0.0,0.0,0.0
1475,b03a2a10e5f3baa24ff4a50e849e9700ea14741e435842852b58457eed43bd44,0,0.0,0.0,0.0,0.0,0.0,0.0
1476,2287cc75b3ec8932201977d82006940d33c826ea9fb060726581ae441f78b689,0,0.0,0.0,0.0,0.0,0.0,0.0
1477,3466eaac45fc68bcf818aeb0f73ea26520cf37b400fb22491387bae2dd86e6e9,0,0.0,0.0,0.0,0.0,0.0,0.0
1478,942bd1ae90a3d251d28e698e9d2bfe90b48aec5bb3477624450ad3b8281b3333,0,0.0,0.0,0.0,0.0,0.0,0.0
1479,aea38d34ae19996436e3f5c1c3805f6c502e43ede9c838a98b00d480b2aa3ec5,0,0.0,0.0,0.0,0.0,0.0,0.0
1480,34947ddb0ee49fdbd4588597828545bcfb02e7b24d1eca56002288a595b8e1b9,0,0.0,0.0,0.0,0.0,0.0,0.0
1481,5a57ecab7acf15ce63e0aade9e83debe043ac45d97bd5f9ed8e6201ac207dc1f,3,26.34,16.9,35.62,4.0,6.0,9.0
1482,03c3bcd1f73a60e69f6a6c77dcf14ce067cc7a11c41fed3fe62aa990c9e8d8c2,0,0.0,0.0,0.0,0.0,0.0,0.0
1483,7c8b975ef282bc13f836dd13171836374de43c2b94e635cbcfc05b456584d821,0,0.0,0.0,0.0,0.0,0.0,0.0
1484,001344a7d3eded25686e45cc0eb4f5700de976c6949a0028729f3ff18fc7bc4e,0,0.0,0.0,0.0,0.0,0.0,0.0
1485,279e048ae7886a5d49e8432e93520a4b7a6b4dd75b078dfbe2ce949812a6d642,0,0.0,0.0,0.0,0.0,0.0,0.0
1486,462718f9cdc7375b672433844de72a2355dd03d8f0c87b1d1baa6bc360b50b77,0,0.0,0.0,0.0,0.0,0.0,0.0
1487,e96bae3dc7a555399a9558ce5c07966fbae345dd8b17254e7b0b3216e847c9ad,0,0.0,0.0,0.0,0.0,0.0,0.0
1488,c52940ccd49334344eddf1c2f25c1ec8e638a5da41ad5b5aafc0c9ba84856df6,0,0.0,0.0,0.0,0.0,0.0,0.0
1489,f6010d0ab951a5fb5b42b0d31d642e9c0b85ff45c42da7315e5f20c4967b9644,0,0.0,0.0,0.0,0.0,0.0,0.0
1490,4694238df978fb8109372b588a085612f03170ef44ef4e25c2b730b6010cce52,0,0.0,0.0,0.0,0.0,0.0,0.0
1491,1c79841145f725d9735d2ced90339a0e9e68877a7634c39f96cad4ed4b09aa6e,0,0.0,0.0,0.0,0.0,0.0,0.0
1492,1bca36a84c6fbc1c8af363b4001b021c93051806b862c09b421f9a85c4985ca2,0,0.0,0.0,0.0,0.0,0.0,0.0
1493,a2dfc6cfe0607f65c4a4fbd8bee6012c188955a26d68dcad4bbd01372894d4e7,0,0.0,0.0,0.0,0.0,0.0,0.0
1494,4f0f43d62fcffc7139e45f5db8ba6e844f82146290bb80c6b7f6f1f2d22c704a,0,0.0,0.0,0.0,0.0,0.0,0.0
1495,478b725048641c9205603a1feb34b29c3b4ebd2777000f47c99666546235308d,0,0.0,0.0,0.0,0.0,0.0,0.0
1496,96287f5741bc5d602cf13b2579e2522b7b2bb1db241c43ccc0a634c3aaa3f393,0,0.0,0.0,0.0,0.0,0.0,0.0
1497,907a83d370c6bd97caa1c963d4878762d44d71c8e398032706792b3c2daad08b,0,0.0,0.0,0.0,0.0,0.0,0.0
1498,b7e5b5b7c79d5f493274ee4bdc3309afb5a8c10fccbc988354a96cc4a570af02,0,0.0,0.0,0.0,0.0,0.0,0.0
1499,b9c47c3dda0a9c706b1c7034b465d91ee76b4263df9ff3de7a8c4f2b364b4ebe,0,0.0,0.0,0.0,0.0,0.0,0.0
1500,852d161d8268c82d975b75be03c92a08c4fb01058fc06114b3e5f9dbb7186db1,0,0.0,0.0,0.0,0.0,0.0,0.0
1501,62006b5fe352fd0c0fc1c1bd9021aa9638c0bc1e1bf2eabf26a2b9e20475c8ca,0,0.0,0.0,0.0,0.0,0.0,0.0
1502,25d01fce1c03b75336bb672a45749a69ff2d0528d3e4f4bb6a5bc3f2276419b7,0,0.0,0.0,0.0,0.0,0.0,0.0
1503,b6f7539e0946f14654522eee99854a84542b0cd493dfc14c7bdaf027d9022d47,0,0.0,0.0,0.0,0.0,0.0,0.0
1504,75c0bf5a4ccc46bcf161602c1f4556969351fcdf950b310bc8ab3955eb320f4a,0,0.0,0.0,0.0,0.0,0.0,0.0
1505,1da7ac90934f2605e8a0603d43d4f0e2cfffe15e16c1752ff58f02d5d1dbaa76,0,0.0,0.0,0.0,0.0,0.0,0.0
1506,0ef30ba8af97fac5d7dcec56e703c91f9496a505e31e9b16a28112f67774b8e7,1,49.39,49.39,49.39,5.0,7.0,0.0
1507,749e327ad0d5aa8261bbb2132fcda2e8bb969f8676dbf813a30485bf6e2d7afa,0,0.0,0.0,0.0,0.0,0.0,0.0
1508,bbc92e3c18681f0aa0b075f37b18ca6de1ae4a36d14add6c145f847224e03b96,0,0.0,0.0,0.0,0.0,0.0,0.0
1509,944d5fcdad6f41be434948fb96f8412e84191a33ae8f6d2c12435f5e25b5093b,0,0.0,0.0,0.0,0.0,0.0,0.0
1510,d267e3d1da221cccc78db7fa4be0690bfb6c5693a521f766a46db7c3d7393a62,0,0.0,0.0,0.0,0.0,0.0,0.0
1511,fa7fd4827bb596bd54b825ad480d362f2a4c36007ddeff685b9d78427030acc0,0,0.0,0.0,0.0,0.0,0.0,0.0
1512,a7a5861adad8f75199be8f62fbb84844624caad36efc5f5b032c2e31abd2f689,1,53.89,53.89,53.89,3.0,4.0,0.0
1513,163214e721e5210b0cbc67a91cb2211067efc2e238dac41bcf01cd20b58e8638,0,0.0,0.0,0.0,0.0,0.0,0.0
1514,4eecb7def3899de34c750e93b7d79939550cf03447861ee65bba8fa5a5ae2bbe,0,0.0,0.0,0.0,0.0,0.0,0.0
1515,9f8ae75dd42a419e8f6e7e8feba1d84be751b144d813dcb39c8b25b2025d6a29,0,0.0,0.0,0.0,0.0,0.0,0.0
1516,d52d72a4a921f735c5383f1d1d0f24a70667defebc3de59e5a258c91b4f112e0,0,0.0,0.0,0.0,0.0,0.0,0.0
1517,09f3a91c405a57ff106f7b45174d903b0cb0e46aa1e3254b50d678ba8eb5a490,0,0.0,0.0,0.0,0.0,0.0,0.0
1518,8549bf9048c52d137228a89a8cb5d81fea1fec2b0fc318ae2b0c10477495a4bd,0,0.0,0.0,0.0,0.0,0.0,0.0
1519,c2834f15831b4385a18b6a39bbfd1efc47950f009d83e9001ea8a2612e481476,0,0.0,0.0,0.0,0.0,0.0,0.0
1520,a378254dc103ac307eb25ed6b9cf33f4b85ec4c25571a7898730a1f6b814defe,0,0.0,0.0,0.0,0.0,0.0,0.0
1521,0894f560215ac36e3af3a2c099dcccaa4c116828ac1714ed057d7cdf481c9008,0,0.0,0.0,0.0,0.0,0.0,0.0
1522,18a05f8208e7f5552596be85f5372a133324bc8a9ce508faa948cd02f29b56c8,0,0.0,0.0,0.0,0.0,0.0,0.0
1523,b4ac8520436882bfb99919c3883f6387040e2398730a0611c862a03ddd7658b1,0,0.0,0.0,0.0,0.0,0.0,0.0
1524,cb038f9aeacc64d8627a4cbbc064223b23cc50698bea07cc8a1ad9c2cfbaefd8,0,0.0,0.0,0.0,0.0,0.0,0.0
1525,780d3cdb3b7003ce1e5dcdbed009af26e7fa98f5301fa9f98e46edea71c413e8,0,0.0,0.0,0.0,0.0,0.0,0.0
1526,caaf6302cd78c54e50b5782553b059687e4744f7619517b4a33429a259472274,0,0.0,0.0,0.0,0.0,0.0,0.0
1527,458c1f3feab89064eb15831708b33c43a83482dbee04958ca26af8f81653715a,0,0.0,0.0,0.0,0.0,0.0,0.0
1528,b5ad7dd5e57d361fe647e5759199277a4123243e396fa02f129db006a304c540,0,0.0,0.0,0.0,0.0,0.0,0.0
1529,5bd03e29c8df51dc378886bd0c9607c9112579eaf3249e8ed0ea93ecf14ee769,0,0.0,0.0,0.0,0.0,0.0,0.0
1530,fc0dbe5133b7be67ce0c33747ea978b0aa7f9137ac5a3c838f95aeb957b18ce8,0,0.0,0.0,0.0,0.0,0.0,0.0
1531,d19a5f8779d1b3d22ce190ef46cc7a75e896c5ad089a650ad0ca5e2177c30a5f,0,0.0,0.0,0.0,0.0,0.0,0.0
1532,e382ef7f480c778dd88270288c6a86501c6f62588c77d637c3d3584bbd812ecc,0,0.0,0.0,0.0,0.0,0.0,0.0
1533,365ed8099b94dc47d873fb665fe16e435442afa42bd9d06b594878249142f5bf,0,0.0,0.0,0.0,0.0,0.0,0.0
1534,3f029e2d3923ed6a9ebdd803fed6150d15e4e70048a3ff20399b82d614771f28,0,0.0,0.0,0.0,0.0,0.0,0.0
1535,bdc314dd8753c02e0cd5f41d12894d77db91ac60a861f4b779082084fbce0b99,0,0.0,0.0,0.0,0.0,0.0,0.0
1536,320ece995c800b8ad3618602a23f98d282df9806a6f8ac7f221ce950f196ddbf,0,0.0,0.0,0.0,0.0,0.0,0.0
1537,d9e90aea55885c66c2d70ea35a47a450931561707abfbc4b96e0f24bc319e0ff,0,0.0,0.0,0.0,0.0,0.0,0.0
1538,56a75f99c7404a3ad3d9ba26e16215ef93d51c0805a5ea5d4bf9f9879c4c26d4,0,0.0,0.0,0.0,0.0,0.0,0.0
1539,29e7f73b94f4ed97ef28be60e746bd8aa4ed10e80859f5d2cbb3d04acf806230,0,0.0,0.0,0.0,0.0,0.0,0.0
1540,3eaa54db494c400c38195f6bd5ac15e1620b5e776fb449ef62ea14af7e773a20,0,0.0,0.0,0.0,0.0,0.0,0.0
1541,e124d1adfbec3ed29392d106aedcbb0c48ca1c9472c9f10c60335a6b4f3e5df4,0,0.0,0.0,0.0,0.0,0.0,0.0
1542,bdce698fdb4672559e2ece47f8c2f7d37c88f9b4ab8cd7e29d7bce1833744e46,1,6.8,6.8,6.8,4.0,1.0,0.0
1543,52c159f382ed57f13d634fbe9b048949db5801ccd468ac3b13ce0de52fa1ef79,0,0.0,0.0,0.0,0.0,0.0,0.0
1544,15b379cd4120d576fb77a3bd5203ed7ceee43195153fe1f32538e7a8d1528b91,2,28.82,21.71,35.93,1.0,1.0,44.0
1545,ce44422e555d95165b4df988c522caf749eb9bcc88e5fa6f0a6e06ea2d2d519f,0,0.0,0.0,0.0,0.0,0.0,0.0
1546,86b23501538510f066fe4a561b6f7eeb2c0bd207717fc966f123432fafd56451,0,0.0,0.0,0.0,0.0,0.0,0.0
1547,126dd30aba7dee4d50cd3d3794de4039cc87daf057d1fb63f35546146aa26ae4,0,0.0,0.0,0.0,0.0,0.0,0.0
1548,3702cc785d4f39ac5aa2a557c77762cbde1bac47048254f5212ca697b2ab9173,1,64.84,64.84,64.84,0.0,5.0,0.0
1549,76ac28c5c44f45e1ea3dfc49c8a4c96a36d4e01d6f4a51ad633ebcfbb2764dcc,0,0.0,0.0,0.0,0.0,0.0,0.0
1550,aba88a8d531da5d718ac03ab9d864e9ea4af85a38c21a6385f7f4b06cd5d61d5,0,0.0,0.0,0.0,0.0,0.0,0.0
1551,c9e2ddc25ee62b0562f364cd6b936284c86c9a3e65d295b2165384183aaa0d71,0,0.0,0.0,0.0,0.0,0.0,0.0
1552,f5faaacbc8b8920828d385b9e31fad37c5e1156c45a748650d8dfe8b4c3946ac,0,0.0,0.0,0.0,0.0,0.0,0.0
1553,b55e2bf5fd2f9b0a990b6092a15c01f2e3eb42627b3b5ff01a04fcd2c43a6ba0,2,16.345,15.39,17.3,5.5,17.5,48.0
1554,b60f992f8a51943b8df2a63d2c9ac2dd8d29c961b99b9d27f58c87dffc743e58,0,0.0,0.0,0.0,0.0,0.0,0.0
1555,3dbe409120b3c674b742a9703a75e1259a01de6b55c1b842613a095c19c1113a,0,0.0,0.0,0.0,0.0,0.0,0.0
1556,43c1a6490c4b06682748bce5fd5b7eed4f8bdde24f44349bdbdf7ca981a1db74,0,0.0,0.0,0.0,0.0,0.0,0.0
1557,b1102975de1c28b7d0ddfc3de4cb897c78c973c49bebd0573f84894035b5b368,0,0.0,0.0,0.0,0.0,0.0,0.0
1558,552ddf3cbef4ea304eb610b12c38852ce21c52d099806208fb305a96ab5dcd8e,0,0.0,0.0,0.0,0.0,0.0,0.0
1559,2cf188c04136c2b601689a9e9c81a09ddd2bb94a2515113ec233af6ec4cc8d13,0,0.0,0.0,0.0,0.0,0.0,0.0
1560,79eaaae39e369f8c8211065741a8191b8c772e0d9a935785c02846d3a54238c5,0,0.0,0.0,0.0,0.0,0.0,0.0
1561,e66a8428a4685db0891fc9b7aad0634d73a01b975d853c252779f498cb085c89,0,0.0,0.0,0.0,0.0,0.0,0.0
1562,f0b89205bb041fe36f9b0d756516b7d914167ef330a84708d9ec5582515fc07f,0,0.0,0.0,0.0,0.0,0.0,0.0
1563,603f1056bf75a65069f282116e9c0a938274857ecbe4ff3c9a917df950e08f28,0,0.0,0.0,0.0,0.0,0.0,0.0
1564,fa226bb74bdc4d2933c53bce05dd2c75119009353516f92ec067b0eeb8fb34b5,0,0.0,0.0,0.0,0.0,0.0,0.0
1565,a8f931f32e9bf6da08997af28d1be80e87f291b29dc2cd192e15af5af56e955e,0,0.0,0.0,0.0,0.0,0.0,0.0
1566,1365ed22d3487d883c5e7dadb28fa4c5fa37e927b2a273e3c871e6b55957a786,0,0.0,0.0,0.0,0.0,0.0,0.0
1567,f40baa4abfb2cbd07aa3e786188e98307be0835fc1dd2b9c97be7df2d949df50,0,0.0,0.0,0.0,0.0,0.0,0.0
1568,a13cfde7e8d836515e7b1725419a99370ab9dde2f73a1fe3b7a708b0cd5b625e,0,0.0,0.0,0.0,0.0,0.0,0.0
1569,38a7f720ea719c422ee221c1a5b9f04282f316a1560abf65acdf666394fa4690,0,0.0,0.0,0.0,0.0,0.0,0.0
1570,cfc337ee4f46e763f586bd79b8384914e4fe7ccab7500599e0be9198718eb6a7,0,0.0,0.0,0.0,0.0,0.0,0.0
1571,65d49071fd48ab6367f6f1e4239581e1cb85ac5946f535dd829c1a51840215ce,0,0.0,0.0,0.0,0.0,0.0,0.0
1572,15c74fe7ae069232ffa7d0f7f5bc2ddb9ea376a8a88801e8f7ebed9ce86abbb2,0,0.0,0.0,0.0,0.0,0.0,0.0
1573,0f33bc862b64f8b0b15a243af97864305fb6931bc820705f7b6f2cb0e0771262,0,0.0,0.0,0.0,0.0,0.0,0.0
1574,488ac8ef3f9b597a11d68a56132c4c57a295d1d0facf62b583f57b81b25fc39c,0,0.0,0.0,0.0,0.0,0.0,0.0
1575,14ddea1dbec9f285c278bfe8300700cc9c03e06967860c39058d788fa6b3aefc,0,0.0,0.0,0.0,0.0,0.0,0.0
1576,2aa11ab4c27f5655e0e6de25cd82522a86d8172f7cf883c06bbc9fdb95c1afd8,0,0.0,0.0,0.0,0.0,0.0,0.0
1577,7bcc4ae9bfb7c70f00479e9f9d21f4f48d711e92ef402777105ffd10a04d83f3,0,0.0,0.0,0.0,0.0,0.0,0.0
1578,d1c25f69cace2b7787558e30a90ef882f38046ecc92874f1b39e0020b996d39a,0,0.0,0.0,0.0,0.0,0.0,0.0
1579,ee419ab85adf9c131f9786a63001edfbd01dc7df6f8758a0a64fd5cfe90b692d,0,0.0,0.0,0.0,0.0,0.0,0.0
1580,4cbbbe8c38d9f9795f777ced35015638b39774c0e85dcb140a17f78150d70dbd,0,0.0,0.0,0.0,0.0,0.0,0.0
1581,97cbd0b7e5e54a40978fbbc806b1de98e54526f1641257868a7c728808c79c74,0,0.0,0.0,0.0,0.0,0.0,0.0
1582,70a74a58310cd3c0538e18e57c98f629961bde99ea488f66b918b496f3617aa7,0,0.0,0.0,0.0,0.0,0.0,0.0
1583,d59fa533982d233852ac9d70276f0d6076aacb68435b3b959ab6bcdae054ffcc,0,0.0,0.0,0.0,0.0,0.0,0.0
1584,78c0865e0b9273d294e8f9d4f79653250a0d04d1227266f2137e88dabe720bcd,1,12.72,12.72,12.72,6.0,12.0,0.0
1585,4e4551d3f81f0df469a9840b4f934804185c066f40b3215925041f87c294666e,1,55.7,55.7,55.7,3.0,18.0,0.0
1586,3db141c7254aa65b61e8ea25c202e3f22d81cda45bf4b69d81b143a82449871e,0,0.0,0.0,0.0,0.0,0.0,0.0
1587,0059dd4e4b1015bf0fec790518de569a1ee195ad2f4c390f211655226a8f99a5,1,8.95,8.95,8.95,0.0,14.0,0.0
1588,ce7c77d5116ab52e0f068c2ec2b726259d201b1ec9dc73a61f570d26c5e56f4e,0,0.0,0.0,0.0,0.0,0.0,0.0
1589,b37f734abcded4e92d49a4deafb6dde726256eb78c0e3bd2c266256d949222e9,0,0.0,0.0,0.0,0.0,0.0,0.0
1590,7a4eec30a9cafe2829ec482aa4e73e03b8b08d72d92f58ebed463c7133e96f0e,0,0.0,0.0,0.0,0.0,0.0,0.0
1591,dc074c6f03752137776423cba66167080b5944babd5ffdab537733fcb18c46fb,0,0.0,0.0,0.0,0.0,0.0,0.0
1592,cbc4998920db7463695aaccd34cea24eca33d07c94a9c1de066a16138bdcd11f,0,0.0,0.0,0.0,0.0,0.0,0.0
1593,144c54fdf56ceccc9bc22072eaaa4f6914f1ea6e3c16fcec6c98544dd032c218,0,0.0,0.0,0.0,0.0,0.0,0.0
1594,3f4776a8a1ea95d0247e90904fce54d6df09e75b3fe7fd258e12b2248cf40c00,2,101.9,97.84,105.96,2.0,19.0,27.0
1595,285d8d216b49aa167a0e244d464f83ca388338213819d7071807a3573cdfcc11,0,0.0,0.0,0.0,0.0,0.0,0.0
1596,67158c44cd3cec18bd54c02008666fbe0a0fc3f7ef39e92b38d1fc97755796ee,0,0.0,0.0,0.0,0.0,0.0,0.0
1597,732e4f1254a5912d9b264625906597b6c7dfa746e78ee5950dda8d5f63dc1ac7,0,0.0,0.0,0.0,0.0,0.0,0.0
1598,6aa419c20ecec69051ae7ff2d363b8d119f941693133fbbf20040db5e7acb499,0,0.0,0.0,0.0,0.0,0.0,0.0
1599,7024ffbe063fde8d5f972f2f02aca75d2a66360061440149b371d19666c5f821,0,0.0,0.0,0.0,0.0,0.0,0.0
1600,76aa48e0148607127efabaf44f788a87d482ac1bfc3b4a13c8c11ead8032f063,0,0.0,0.0,0.0,0.0,0.0,0.0
1601,f8abc0fe7fff39723e40e3709d421c76d58c867d21900ebb3659e2638f55b199,0,0.0,0.0,0.0,0.0,0.0,0.0
1602,51a32fe332da54727309630f3818fb61663717fb53e12ff75891d97086e6b6cb,0,0.0,0.0,0.0,0.0,0.0,0.0
1603,19df7282d1e5d88ffb58624398a638ac7ea33f8ee79b8958dd9c0446330b8142,1,39.49,39.49,39.49,4.0,0.0,0.0
1604,2971648f0062e8144f488dfebbc828121745d2e63055a803120524d6c77dd25b,0,0.0,0.0,0.0,0.0,0.0,0.0
1605,8fcd161eb9373ad8c52f88ccb129ea79931a3244a0fb3882daff7abdd7804d2c,0,0.0,0.0,0.0,0.0,0.0,0.0
1606,80c2f7aa8f1f0edae92d4a88b1d08da32d92839baaf53b63d19c51717c8fa5a0,0,0.0,0.0,0.0,0.0,0.0,0.0
1607,c557729037b6e84260f48782cb888da322fb56603f2f4952742076b5dbced607,0,0.0,0.0,0.0,0.0,0.0,0.0
1608,7aaffcacf03a653e1adaa168ae018bb6acfe6d316fbee51804fa7a3aefd678d0,4,15.629999999999999,12.42,21.77,2.5,3.0,35.0
1609,3e0837f0a99369b6110f1a02b74ae3b67c169ac3869c477599803d985c0b825e,0,0.0,0.0,0.0,0.0,0.0,0.0
1610,2288415a03146e2e3c78d9ddadd4e67450b2aa4364608c31adc1d7cf9aab202d,1,26.12,26.12,26.12,0.0,4.0,0.0
1611,9e07f30d37fc42603d66569bb57692bb059d441906e7d6a2ee43a202ee2f12ef,1,65.83,65.83,65.83,2.0,0.0,0.0
1612,1a18a112c05c5f07f68e6707e760bd98baeed11853ec9d67dddc3ec09365a357,0,0.0,0.0,0.0,0.0,0.0,0.0
1613,7b3accaf14638c736bafda3354f1d22fde306a66fcbde324aaa5cf2cdc51bec2,0,0.0,0.0,0.0,0.0,0.0,0.0
1614,f5e91543680d831169867ffb46fe981e9f87b01944625d74d2f461e6dd37839c,0,0.0,0.0,0.0,0.0,0.0,0.0
1615,f485baeb5482941989ba7452819353ab745db70bc87221567d77af1c01cf80fa,0,0.0,0.0,0.0,0.0,0.0,0.0
1616,95c71a2230f9deaedeea2612fd9655ef4995494a929603a1e1d34b340855bda4,0,0.0,0.0,0.0,0.0,0.0,0.0
1617,0cc18aa2abc8d2c0d62c29e377e2fbcde4d992f9c2305757e56b4a5cd02987ed,0,0.0,0.0,0.0,0.0,0.0,0.0
1618,2712ebb3abfaa5f1b8c395ddc086a757aa1c1ee0cb3e0fe8ef8998bf76cf4ee9,0,0.0,0.0,0.0,0.0,0.0,0.0
1619,7ba732cdf1d6ac26c3ffb7cace574c69622e0d845c80fb8ee03477a3220ec886,0,0.0,0.0,0.0,0.0,0.0,0.0
1620,c2b10bce500d796e662e8616bcb97663a06e27b706c977c98072c2e6a666840c,0,0.0,0.0,0.0,0.0,0.0,0.0
1621,d6eb1c955c135cb3d541406b949f8bc775a839240452c33029e380b8058a86db,0,0.0,0.0,0.0,0.0,0.0,0.0
1622,349a73f3a9789aafd0d2420dfc5c63b1e5982c7760d709da68c39a51f04d7ea9,0,0.0,0.0,0.0,0.0,0.0,0.0
1623,8af41b2633a5d8cc898db0d11d69b73722254a6c32994667874877fe9b2de371,1,5.5,5.5,5.5,0.0,15.0,0.0
1624,e6e8227f3fbee1b9a2808f8bf7c0cf15c89d9afcc168701bab0ab6aa45bbee1e,0,0.0,0.0,0.0,0.0,0.0,0.0
1625,02059d60b022b16135a863a557b158d044289fcedc3c28b7df859bc4275c2dd8,1,17.73,17.73,17.73,1.0,22.0,0.0
1626,99a9bb0b065204867595a199e8a1a490434bbb1d44cdc1198a22d847d9679f8f,0,0.0,0.0,0.0,0.0,0.0,0.0
1627,355393153487e9c8c2488d4a147997f5d6802317bfa49f10b042ede3264f145e,0,0.0,0.0,0.0,0.0,0.0,0.0
1628,e83d10ed0227c98f44849cb6a71f05880fdd8c4c40f23bc6fa6a454d01216430,0,0.0,0.0,0.0,0.0,0.0,0.0
1629,cdc26021ce0d26605edf763a867ddd62c7bd80742b41a6352cfd72bb352d5d09,0,0.0,0.0,0.0,0.0,0.0,0.0
1630,a6586bf13bad29e923e88b221f761322c166740cd37027e1302296b21af8fe1e,0,0.0,0.0,0.0,0.0,0.0,0.0
1631,7b9885ab52cda2221ec6b6a1ed27a82239db20a466baf7ba47f67017fac85b1d,1,15.98,15.98,15.98,3.0,12.0,0.0
1632,d3e61e5a813158be5ec6eb9c1ad13fa85ff058878bfa38bd0e38ee98b91b9be3,0,0.0,0.0,0.0,0.0,0.0,0.0
1633,c84405f0c66de8a3e19ea52b76b6800881493350529a140760c1e99e7fae38ad,0,0.0,0.0,0.0,0.0,0.0,0.0
1634,ba05a0e7cf7ef5d44188f4333a3d2fb415dcbc8b611f40147df631fc35cad2a7,0,0.0,0.0,0.0,0.0,0.0,0.0
1635,4036a2a941647bd6412c9d0a5953c07f16c21fbcf7f02a5f8c3de19c0bc0ea14,0,0.0,0.0,0.0,0.0,0.0,0.0
1636,6706fb22dbfd928ea2c6acad6297ea8a9eedfb1c9a66fe8305619ead3d82341b,1,13.28,13.28,13.28,5.0,16.0,0.0
1637,e4171309ec61995ebcc717aa71ea4918196890fafb553277e2d00ddbb1d5c066,0,0.0,0.0,0.0,0.0,0.0,0.0
1638,e12d003618e3a0f9c4bdb953f494bfe3de16d060948853b758179804e0a2f246,0,0.0,0.0,0.0,0.0,0.0,0.0
1639,a9b8df489dad66752f9da6bd2a85bbeaeb2039a719ebc195dc3712173fd0b288,0,0.0,0.0,0.0,0.0,0.0,0.0
1640,ae5f729ace6b4349259672f0a16086021a7b2db278f9c481372c3acbd48f85c2,0,0.0,0.0,0.0,0.0,0.0,0.0
1641,22a0c4ebe57afba2bfc8ac9283c8449c37d76c8c5a581246dad37fba079c6788,0,0.0,0.0,0.0,0.0,0.0,0.0
1642,9adbf84270693735dc0a5ca7755b51f9bd78c60962fef862cc49269f7a874984,0,0.0,0.0,0.0,0.0,0.0,0.0
1643,5331bbb0e869056d06a6a0af0552f1287f6e62089250f154bcb389ffb267512a,0,0.0,0.0,0.0,0.0,0.0,0.0
1644,21a6e34db3ef83fb239c40d6cf048d8e86ae55efe0e0530dfe28428ad8b300c0,0,0.0,0.0,0.0,0.0,0.0,0.0
1645,edadee3efb9fa50aec3a807684318bbaa55cea6d2ab3820b16ab9f93b8df0c35,3,11.123333333333335,8.0,14.14,6.0,2.0,45.5
1646,7d1291fb4775cb74ce52aeb5571d1bd66850b5474732f54c3205565881b0d7ba,0,0.0,0.0,0.0,0.0,0.0,0.0
1647,96c474fe2627ff40983829d6ae321e743ce17e7479def93929c77e8f8eb4db1b,0,0.0,0.0,0.0,0.0,0.0,0.0
1648,9792ec6a1f6338ca85fb8075fc7e91e2dad4d93a4ad55074758c6805848d9e0e,0,0.0,0.0,0.0,0.0,0.0,0.0
1649,ff4e3f9b4be1a7d7fa4e7232c79512b29717d3cb5ffb4c87421ba4f3ba8888ee,0,0.0,0.0,0.0,0.0,0.0,0.0
1650,d2b8f25d8ff4300567ee91fd16b3c8ed92cd93b1079b983bcc793f96c0ad57dd,0,0.0,0.0,0.0,0.0,0.0,0.0
1651,b1b9207eee71ae6bc038cf4e9214337b81d70b3bc50756303da979a245791c40,0,0.0,0.0,0.0,0.0,0.0,0.0
1652,200b56f387942b2656cd7efc45b34fa01f5e9c0dee312bf8904a819c3e54bbdc,1,181.73,181.73,181.73,5.0,22.0,0.0
1653,a8d1df4c45b0bc0a7c42f2231142b106b738994ec57e5bb93f453ec680d3760f,1,6.07,6.07,6.07,3.0,5.0,0.0
1654,9c12ef9e34b6f09ee85137bb001803014a766e5d1b4935741bf5d0c8238deedf,0,0.0,0.0,0.0,0.0,0.0,0.0
1655,3a059dfbacb2550708294e145e010680a317a95c6263f84010df1538c96341f0,0,0.0,0.0,0.0,0.0,0.0,0.0
1656,9a9f5df1f8b33579f6f977321361afe99fbb5de0cc8c7506672a4f858859b955,0,0.0,0.0,0.0,0.0,0.0,0.0
